,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale
4221,4222,"4221,""And it is the more to be lamented, because there is reason to suppose as my dear Charlotte informs me, that this licentiousness of behaviour in your daughter has proceeded from a faulty degree of indulgence; though, at the same time, for the consolation of yourself and Mrs. Bennet, I am inclined to think that her own disposition must be naturally bad, or she could not be guilty of such an enormity, at so early an age.""",-0.75,-3,-4,1,428,77,it is the more to be lamented because there is reason to suppose as my dear charlotte informs me that this licentiousness of behaviour in your daughter has proceeded from a faulty degree of indulgence though at the same time for the consolation of yourself and mrs bennet i am inclined to think that her own disposition must be naturally bad or she could not be guilty of such an enormity at so early an age,-1.0108978573027865,-1.0,-0.39059679979421363,-0.39112487713287986,-2.386440748964416,-3.0,-0.529423545362734,-0.8184651343981301,-1.685954699283629,-2.0,-0.4260681766096933,-0.47646030788174537,0.2438417481427797,1.0,-0.17629084911849316,0.18185949876639398,0.3341256366723263,0.10865874363327674,0.38879456706281834,0.5466893039049237,0.34456706281833627,-0.9258656689992204,-0.8981075937074914,-1.327002216593596,-0.5121079848759806
4222,4223,"4222,""Howsoever that may be, you are grievously to be pitied; in which opinion I am not only joined by Mrs. Collins, but likewise by Lady Catherine and her daughter, to whom I have related the affair.""",-0.3,-1,-1,2,201,36,that may be you are grievously to be pitied in which opinion i am not only joined by mrs collins but likewise by lady catherine and her daughter to whom i have related the affair,-0.6390929451862407,-0.55,-0.3735298282913186,-0.36671057720515565,-0.9117963421726424,-1.0,-0.41285288819903415,-0.5834490419327965,-0.6309346086229259,-0.5,-0.31272232268900635,-0.25473624208534584,0.9085672170502831,2.0,0.2627509011844762,0.7778394890308249,0.3337011884550088,0.10865874363327674,0.38879456706281834,0.5449915110356537,0.3440365025466894,-0.9289046118852772,-0.8981075937074914,-1.327002216593596,-0.5237114946895925
4223,4224,"4223,""They agree with me in apprehending that this false step in one daughter will be injurious to the fortunes of all the others; for who, as Lady Catherine herself condescendingly says, will connect themselves with such a family?""",-1.0,-3,0,1,232,38,agree with me in apprehending that this false step in one daughter will be injurious to the fortunes of all the others for who as lady catherine herself condescendingly says will connect themselves with such a family,-1.2174561418119787,-1.25,-0.5914507661099255,-0.6784464429111432,-2.386440748964416,-3.0,-0.9459653217916395,-1.6582478295185479,-0.27926124506935823,0.0,-0.18250056809506168,0.0,0.2438417481427797,1.0,-0.038830681388718,0.36845566956064196,0.3366723259762312,0.11375212224108659,0.39728353140916806,0.5449915110356537,0.34817487266553493,-0.9076320116828818,-0.8583043986742779,-1.2961649601635372,-0.5237114946895925
4224,4225,"4224,""And this consideration leads me moreover to reflect, with augmented satisfaction, on a certain event of last November; for had it been otherwise, I must have been involved in all your sorrow and disgrace.""",-0.8,-1,-3,-2,211,34,this consideration leads me moreover to reflect with augmented satisfaction on a certain event of last november for had it been otherwise i must have been involved in all your sorrow and disgrace,-1.052209514204625,-1.05,-0.5576753671338229,-0.6301307402311895,-0.9117963421726424,-1.0,-0.4298712572951197,-0.6177594825051456,-1.3342813357300614,-1.5,-0.5961393845838544,-0.8091489630249901,-1.7503346585797308,-2.0,-0.9169708973743667,-0.8235812996177596,0.34142614601018706,0.12054329371816638,0.4057724957555178,0.5500848896434635,0.3544567062818337,-0.873595851359049,-0.8052334719633267,-1.2653277037334785,-0.48890096524875765
4225,4226,"4225,""Let me then advise you, dear sir, to console yourself as much as possible, to throw off your unworthy child from your affection for ever, and leave her to reap the fruits of her own heinous offense.""",2.0,-1,0,2,205,37,me then advise you dear sir to console yourself as much as possible to throw off your unworthy child from your affection for ever and leave her to reap the fruits of her own heinous offense,1.2612432722983271,1.75,0.38250235539290495,0.7147933372033207,-0.9117963421726424,-1.0,-0.40503345111503164,-0.5676844096190219,-0.27926124506935823,0.0,-0.18250056809506168,0.0,0.9085672170502831,2.0,0.24726826015382983,0.7568224804106999,0.33887945670628217,0.11884550084889643,0.40407470288624786,0.5500848896434635,0.35297113752122244,-0.8918295086753877,-0.8185012036410646,-1.2714951550194902,-0.48890096524875765
4226,4227,"4226,""I am, dear sir, etc., etc.""",0.75,0,2,2,33,6,am dear sir etc etc,0.22845184975236635,0.5,1.2401392723647613,1.9416428058678588,-0.17447413877675547,0.0,-0.12345552172010059,0.0,0.4240854820377771,1.0,1.3779937357079153,3.0525963652223975,0.9085672170502831,2.0,3.123046464633159,4.660565723793678,0.33955857385399013,0.12054329371816638,0.40407470288624786,0.5534804753820034,0.3544142614601019,-0.8869672000576975,-0.8052334719633267,-1.2714951550194902,-0.4656939456215339
4227,4228,"4227,Mr. Gardiner did not write again till he had received an answer from Colonel Forster; and then he had nothing of a pleasant nature to send.",1.6,1,3,3,144,26,gardiner did not write again till he had received an answer from colonel forster and then he had nothing of a pleasant nature to send,0.9307500170836197,1.35,0.47311587473576705,0.8444159617192174,0.5628480646191314,1.0,0.27720573037164864,0.8077662437524029,0.7757588455913448,1.5,0.3583627978712526,1.058022154266817,1.5732926859577865,3.0,0.8797142349007722,1.6153402537485582,0.3415110356536506,0.12054329371816638,0.4074702886247878,0.5551782682512734,0.3561757215619695,-0.8729880627818374,-0.8052334719633267,-1.2591602524474665,-0.454090435807922
4228,4229,"4228,""It was not known that Wickham had a single relationship with whom he kept up any connection, and it was certain that he had no near one living.""",0.8,0,0,0,150,28,was not known that wickham had a single relationship with whom he kept up any connection and it was certain that he had no near one living,0.2697635066542048,0.55,0.07366460836366209,0.27300099087547103,-0.17447413877675547,0.0,-0.12345552172010059,0.0,-0.27926124506935823,0.0,-0.18250056809506168,0.0,-0.42088372076472375,0.0,-0.31026164335974327,0.0,0.34728353140916846,0.1273344651952462,0.41935483870967744,0.5602716468590832,0.3635611205432938,-0.8316584395314689,-0.7521625452523756,-1.2159880934453844,-0.4192799063670871
4229,4230,"4229,""His former acquaintances had been numerous; but since he had been in the militia, it did not appear that he was on terms of particular friendship with any of them.""",0.5,0,2,0,170,30,former acquaintances had been numerous but since he had been in the militia it did not appear that he was on terms of particular friendship with any of them,0.021893565243174193,0.25,-0.07058427019755996,0.06665299381962822,-0.17447413877675547,0.0,-0.12345552172010059,0.0,0.4240854820377771,1.0,0.13001428581549776,0.61133302749039,-0.42088372076472375,0.0,-0.31026164335974327,0.0,0.3505942275042448,0.1273344651952462,0.4227504244482173,0.567062818336163,0.36693548387096786,-0.8079546850202287,-0.7521625452523756,-1.203653190873361,-0.37286586711263964
4230,4231,"4230,""There was no one, therefore, who could be pointed out as likely to give any news of him.""",0.0,0,-1,0,95,18,was no one therefore who could be pointed out as likely to give any news of him,-0.3912230037752101,-0.25,-0.2725442366326208,-0.22225070494744942,-0.17447413877675547,0.0,-0.12345552172010059,0.0,-0.6309346086229259,-0.5,-0.4428717720333152,-0.5093310426148419,-0.42088372076472375,0.0,-0.31026164335974327,0.0,0.35390492359932124,0.1273344651952462,0.4142614601018676,0.5721561969439728,0.366914261460102,-0.7842509305089878,-0.7521625452523756,-1.2344904473034195,-0.33805533767180473
4231,4232,"4231,""And in the wretched state of his own finances, there was a very powerful motive for secrecy, in addition to his fear of discovery by Lydias relations, for it had just transpired that he had left gaming debts behind him to a very considerable amount.""",-0.6,-2,0,2,256,45,in the wretched state of his own finances there was a very powerful motive for secrecy in addition to his fear of discovery by lydias relations for it had just transpired that he had left gaming debts behind him to a very considerable amount,-0.8869628865972712,-0.85,-0.43413015778923963,-0.453399338584419,-1.649118545568529,-2.0,-0.5865170265815269,-0.9335703177071762,-0.27926124506935823,0.0,-0.18250056809506168,0.0,0.9085672170502831,2.0,0.14817385384170847,0.6223061541879583,0.3556027164685912,0.12903225806451613,0.4142614601018676,0.5738539898132428,0.3681876061120544,-0.7720951589647617,-0.7388948135746378,-1.2344904473034195,-0.3264518278581929
4232,4233,"4232,Colonel Forster believed that more than a thousand pounds would be necessary to clear his expenses at Brighton.",0.25,1,1,0,116,18,forster believed that more than a thousand pounds would be necessary to clear his expenses at brighton,-0.18466471926601796,0.0,-0.10428164383095018,0.01844890637959111,0.5628480646191314,1.0,0.455178524193636,1.166574125485841,0.07241211848420942,0.5,0.07787063584319177,0.5093310426148419,-0.42088372076472375,0.0,-0.31026164335974327,0.0,0.3631578947368425,0.13752122241086587,0.4295415959252971,0.5806451612903226,0.3777164685908321,-0.718001975592956,-0.6725561551859489,-1.178983385729314,-0.28003778860374534
4233,4234,"4233,""He owed a good deal in town, but his debts of honour were still more formidable.""",-0.4,1,5,2,87,16,owed a good deal in town but his debts of honour were still more formidable,-0.7217162589899175,-0.65,-0.575395883988832,-0.6554799366776181,0.5628480646191314,1.0,0.5274626023839842,1.3123048094940661,1.47910557269848,2.5,1.2819858100835595,2.864788281540694,0.9085672170502831,2.0,0.9785691954308463,1.749531542785759,0.3658743633276744,0.13582342954159593,0.43463497453310695,0.5789473684210527,0.3788200339558575,-0.6985527411221945,-0.6858238868636866,-1.1604810318712786,-0.29164129841735725
4234,4235,"4234,Mr. Gardiner did not attempt to conceal these particulars from the Longbourn family.",-0.6,0,0,-1,89,13,gardiner did not attempt to conceal these particulars from the longbourn family,-0.8869628865972712,-0.85,-0.8315743912259652,-1.021943249144221,-0.17447413877675547,0.0,-0.12345552172010059,0.0,-0.27926124506935823,0.0,-0.18250056809506168,0.0,-1.0856091896722273,-1.0,-1.103274008042193,-1.0764796310530362,0.3664685908319189,0.13921901528013583,0.4295415959252971,0.5806451612903226,0.3789685908319186,-0.6942982210817153,-0.6592884235082109,-1.178983385729314,-0.28003778860374534
4235,4236,"4235,Jane heard them with horror.",-1.0,0,0,-1,33,5,heard them with horror,-1.2174561418119787,-1.25,-2.6920326967987593,-3.6833285492588272,-0.17447413877675547,0.0,-0.12345552172010059,0.0,-0.27926124506935823,0.0,-0.18250056809506168,0.0,-1.0856091896722273,-1.0,-2.369561217115965,-2.795409181636727,0.36859083191850633,0.14091680814940577,0.4295415959252971,0.5857385398981324,0.38119694397283543,-0.6791035066514329,-0.6460206918304733,-1.178983385729314,-0.24522725916291047
4236,4237,"4236,A gamester! she cried.",-1.0,0,-2,0,27,4,gamester she cried,-1.2174561418119787,-1.25,-3.2953964025758515,-4.546440231131989,-0.17447413877675547,0.0,-0.12345552172010059,0.0,-0.9826079721764936,-1.0,-2.5212962703035133,-4.5750883179517725,-0.42088372076472375,0.0,-0.31026164335974327,0.0,0.3649405772495759,0.13582342954159593,0.42105263157894735,0.5857385398981324,0.3768887945670629,-0.7052384154715191,-0.6858238868636866,-1.2098206421593727,-0.24522725916291047
4237,4238,"4237,This is wholly unexpected.",-0.25,-1,0,0,31,4,is wholly unexpected,-0.5977812882844022,-0.5,-1.0282572781184285,-1.3032980864935844,-0.9117963421726424,-1.0,-2.7222583064847887,-5.239401496259352,-0.27926124506935823,0.0,-0.18250056809506168,0.0,-0.42088372076472375,0.0,-0.31026164335974327,0.0,0.3640916808149409,0.13752122241086587,0.4227504244482173,0.5840407470288624,0.37710101867572166,-0.7113163012436321,-0.6725561551859489,-1.203653190873361,-0.25683076897652235
4238,4239,"4238,I had not an idea of it.",0.0,0,0,0,29,7,had not an idea of it,-0.3912230037752101,-0.25,-0.2725442366326208,-0.22225070494744942,-0.17447413877675547,0.0,-0.12345552172010059,0.0,-0.27926124506935823,0.0,-0.18250056809506168,0.0,-0.42088372076472375,0.0,-0.31026164335974327,0.0,0.36680814940577283,0.13921901528013583,0.4244482173174873,0.5891341256366723,0.37990237691001705,-0.6918670667728707,-0.6592884235082109,-1.197485739587349,-0.22202023953568673
4239,4240,"4239,""Mr. Gardiner added in his letter, that they might expect to see their father at home on the following day, which was Saturday.""",0.4,0,0,1,133,23,gardiner added in his letter that they might expect to see their father at home on the following day which was saturday,-0.060729748560502644,0.15000000000000002,-0.06182477230524396,0.0791834541138283,-0.17447413877675547,0.0,-0.12345552172010059,0.0,-0.27926124506935823,0.0,-0.18250056809506168,0.0,0.2438417481427797,1.0,0.1381125793485866,0.6086484137331596,0.36315789473684246,0.13752122241086587,0.41765704584040747,0.5857385398981324,0.376018675721562,-0.7180019755929563,-0.6725561551859489,-1.222155544731396,-0.24522725916291047
